"","NS.Map.Value.code","X","ecoregion","system_name.x","SqKM_system_ecoregion","type.x","ELEMENT_GLOBAL_ID.x","ELCODE.x","ELSF_CD.x","BPS_area_system_sq_KM.x","percent_of_Total_Distribution","Level3","system_name.y","type.y","ELEMENT_GLOBAL_ID.y","ELCODE.y","ELSF_CD.y","BPS_area_system_sq_KM.y"
"68",7054,181,"Madrean Archipelago","Southern_Rocky_Mountain_Ponderosa_Pine_Woodland",110.1033,"Southern Rocky Mountain Ponderosa Pine Woodland",797980,"CES306.648",4241,38899.4481,0.0028,"12.1.1","Southern Rocky Mountain Ponderosa Pine Woodland","Southern Rocky Mountain Ponderosa Pine Woodland",797980,"CES306.648",4241,38899.4481
"69",7054,322,"Southwestern Tablelands","Southern_Rocky_Mountain_Ponderosa_Pine_Woodland",861.6294,"Southern Rocky Mountain Ponderosa Pine Woodland",797980,"CES306.648",4241,38899.4481,0.0222,"9.4.3","Southern Rocky Mountain Ponderosa Pine Woodland","Southern Rocky Mountain Ponderosa Pine Woodland",797980,"CES306.648",4241,38899.4481
"70",7054,310,"Southern Rockies","Southern_Rocky_Mountain_Ponderosa_Pine_Woodland",13369.8033,"Southern Rocky Mountain Ponderosa Pine Woodland",797980,"CES306.648",4241,38899.4481,0.3437,"6.2.14","Southern Rocky Mountain Ponderosa Pine Woodland","Southern Rocky Mountain Ponderosa Pine Woodland",797980,"CES306.648",4241,38899.4481
"71",7054,244,"Northwestern Glaciated Plains","Southern_Rocky_Mountain_Ponderosa_Pine_Woodland",0.1053,"Southern Rocky Mountain Ponderosa Pine Woodland",797980,"CES306.648",4241,38899.4481,0,"9.3.1","Southern Rocky Mountain Ponderosa Pine Woodland","Southern Rocky Mountain Ponderosa Pine Woodland",797980,"CES306.648",4241,38899.4481
"72",7054,194,"Middle Rockies","Southern_Rocky_Mountain_Ponderosa_Pine_Woodland",0.5427,"Southern Rocky Mountain Ponderosa Pine Woodland",797980,"CES306.648",4241,38899.4481,0,"6.2.10","Southern Rocky Mountain Ponderosa Pine Woodland","Southern Rocky Mountain Ponderosa Pine Woodland",797980,"CES306.648",4241,38899.4481
"73",7061,107,"Columbia Plateau","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",2.9403,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,1e-04,"10.1.2","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"74",7061,360,"Wyoming Basin","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",76.1238,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,0.0027,"10.1.4","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"75",7061,229,"Northern Basin and Range","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",818.1081,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,0.0293,"10.1.3","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"76",7061,65,"Central Basin and Range","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",530.4123,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,0.019,"10.1.5","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"77",7061,334,"Wasatch and Uinta Mountains","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",6012.9621,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,0.215,"6.2.13","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"78",7061,252,"Northwestern Great Plains","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",4.8519,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,2e-04,"9.3.3","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"79",7061,313,"Southern Rockies","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",18458.3043,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,0.66,"6.2.14","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"80",7061,36,"Blue Mountains","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",2.1384,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,1e-04,"6.2.9","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"81",7061,88,"Colorado Plateaus","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",699.4107,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,0.025,"10.1.6","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"82",7061,146,"High Plains","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",1.7496,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,1e-04,"9.4.1","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"83",7061,212,"Mojave Basin and Range","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",3.0537,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,1e-04,"10.2.1","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"84",7061,248,"Northwestern Glaciated Plains","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",0.891,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,0,"9.3.1","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"85",7061,12,"Arizona/New Mexico Mountains","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",938.0367,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,0.0335,"13.1.1","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"86",7061,287,"Snake River Plain","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",5.8563,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,2e-04,"10.1.8","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"87",7061,156,"Idaho Batholith","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",0.5508,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,0,"6.2.15","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"88",7061,198,"Middle Rockies","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",297.2619,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,0.0106,"6.2.10","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"89",7061,103,"Columbia Mountains/Northern Rockies","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",0.4698,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,0,"6.2.3","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"90",7061,277,"Sierra Nevada","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",71.5068,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,0.0026,"6.2.12","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"91",7061,326,"Southwestern Tablelands","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",0.7533,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,0,"9.4.3","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"92",7061,23,"Arizona/New Mexico Plateau","Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",40.1274,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092,0.0014,"10.1.7","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland",722896,"CES304.776",4302,27965.5092
"93",7066,312,"Southern Rockies","Inter_Mountain_Basins_Mat_Saltbush_Shrubland",4.2606,"Inter Mountain Basins Mat Saltbush Shrubland",722889,"CES304.783",5203,10939.5846,4e-04,"6.2.14","Inter-Mountain Basins Mat Saltbush Shrubland","Inter Mountain Basins Mat Saltbush Shrubland",722889,"CES304.783",5203,10939.5846
"94",7066,338,"Wasatch and Uinta Mountains","Inter_Mountain_Basins_Mat_Saltbush_Shrubland",1.6929,"Inter Mountain Basins Mat Saltbush Shrubland",722889,"CES304.783",5203,10939.5846,2e-04,"6.2.13","Inter-Mountain Basins Mat Saltbush Shrubland","Inter Mountain Basins Mat Saltbush Shrubland",722889,"CES304.783",5203,10939.5846
"95",7066,13,"Arizona/New Mexico Plateau","Inter_Mountain_Basins_Mat_Saltbush_Shrubland",1.1907,"Inter Mountain Basins Mat Saltbush Shrubland",722889,"CES304.783",5203,10939.5846,1e-04,"10.1.7","Inter-Mountain Basins Mat Saltbush Shrubland","Inter Mountain Basins Mat Saltbush Shrubland",722889,"CES304.783",5203,10939.5846
"96",7066,213,"Mojave Basin and Range","Inter_Mountain_Basins_Mat_Saltbush_Shrubland",0.3159,"Inter Mountain Basins Mat Saltbush Shrubland",722889,"CES304.783",5203,10939.5846,0,"10.2.1","Inter-Mountain Basins Mat Saltbush Shrubland","Inter Mountain Basins Mat Saltbush Shrubland",722889,"CES304.783",5203,10939.5846
"97",7066,187,"Middle Rockies","Inter_Mountain_Basins_Mat_Saltbush_Shrubland",0.0891,"Inter Mountain Basins Mat Saltbush Shrubland",722889,"CES304.783",5203,10939.5846,0,"6.2.10","Inter-Mountain Basins Mat Saltbush Shrubland","Inter Mountain Basins Mat Saltbush Shrubland",722889,"CES304.783",5203,10939.5846
"98",7066,261,"Northwestern Great Plains","Inter_Mountain_Basins_Mat_Saltbush_Shrubland",109.107,"Inter Mountain Basins Mat Saltbush Shrubland",722889,"CES304.783",5203,10939.5846,0.01,"9.3.3","Inter-Mountain Basins Mat Saltbush Shrubland","Inter Mountain Basins Mat Saltbush Shrubland",722889,"CES304.783",5203,10939.5846
"99",7066,100,"Colorado Plateaus","Inter_Mountain_Basins_Mat_Saltbush_Shrubland",3289.248,"Inter Mountain Basins Mat Saltbush Shrubland",722889,"CES304.783",5203,10939.5846,0.3007,"10.1.6","Inter-Mountain Basins Mat Saltbush Shrubland","Inter Mountain Basins Mat Saltbush Shrubland",722889,"CES304.783",5203,10939.5846
"100",7066,359,"Wyoming Basin","Inter_Mountain_Basins_Mat_Saltbush_Shrubland",7532.3601,"Inter Mountain Basins Mat Saltbush Shrubland",722889,"CES304.783",5203,10939.5846,0.6885,"10.1.4","Inter-Mountain Basins Mat Saltbush Shrubland","Inter Mountain Basins Mat Saltbush Shrubland",722889,"CES304.783",5203,10939.5846
"101",7066,151,"High Plains","Inter_Mountain_Basins_Mat_Saltbush_Shrubland",1.3203,"Inter Mountain Basins Mat Saltbush Shrubland",722889,"CES304.783",5203,10939.5846,1e-04,"9.4.1","Inter-Mountain Basins Mat Saltbush Shrubland","Inter Mountain Basins Mat Saltbush Shrubland",722889,"CES304.783",5203,10939.5846
"102",7079,193,"Middle Rockies","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",130.6287,"Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171,0.0021,"6.2.10","Great Basin Xeric Mixed Sagebrush Shrubland","Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171
"103",7079,343,"Wasatch and Uinta Mountains","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",6.4395,"Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171,1e-04,"6.2.13","Great Basin Xeric Mixed Sagebrush Shrubland","Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171
"104",7079,53,"Cascades","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",0.6966,"Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171,0,"6.2.7","Great Basin Xeric Mixed Sagebrush Shrubland","Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171
"105",7079,26,"Arizona/New Mexico Plateau","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",8.1405,"Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171,1e-04,"10.1.7","Great Basin Xeric Mixed Sagebrush Shrubland","Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171
"106",7079,91,"Colorado Plateaus","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",0.8748,"Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171,0,"10.1.6","Great Basin Xeric Mixed Sagebrush Shrubland","Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171
"107",7079,275,"Sierra Nevada","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",26.4708,"Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171,4e-04,"6.2.12","Great Basin Xeric Mixed Sagebrush Shrubland","Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171
"108",7079,111,"Columbia Plateau","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",0.2025,"Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171,0,"10.1.2","Great Basin Xeric Mixed Sagebrush Shrubland","Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171
"109",7079,285,"Snake River Plain","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",139.968,"Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171,0.0022,"10.1.8","Great Basin Xeric Mixed Sagebrush Shrubland","Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171
"110",7079,289,"Sonoran Desert","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",0.6723,"Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171,0,"10.2.2","Great Basin Xeric Mixed Sagebrush Shrubland","Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171
"111",7079,101,"Columbia Mountains/Northern Rockies","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",3.6693,"Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171,1e-04,"6.2.3","Great Basin Xeric Mixed Sagebrush Shrubland","Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171
"112",7079,233,"Northern Basin and Range","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",9304.2432,"Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171,0.1488,"10.1.3","Great Basin Xeric Mixed Sagebrush Shrubland","Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171
"113",7079,210,"Mojave Basin and Range","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",1388.9556,"Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171,0.0222,"10.2.1","Great Basin Xeric Mixed Sagebrush Shrubland","Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171
"114",7079,157,"Idaho Batholith","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",1.1178,"Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171,0,"6.2.15","Great Basin Xeric Mixed Sagebrush Shrubland","Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171
"115",7079,37,"Blue Mountains","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",131.8923,"Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171,0.0021,"6.2.9","Great Basin Xeric Mixed Sagebrush Shrubland","Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171
"116",7079,300,"Southern and Baja California Pine-Oak Mountains","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",9.2907,"Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171,1e-04,"11.1.3","Great Basin Xeric Mixed Sagebrush Shrubland","Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171
"117",7079,59,"Central Basin and Range","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",51044.175,"Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171,0.8163,"10.1.5","Great Basin Xeric Mixed Sagebrush Shrubland","Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171
"118",7079,123,"Eastern Cascades Slopes and Foothills","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",333.6795,"Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171,0.0053,"6.2.8","Great Basin Xeric Mixed Sagebrush Shrubland","Great Basin Xeric Mixed Sagebrush Shrubland",722898,"CES304.774",5256,62531.1171
"119",7080,30,"Aspen Parkland/Northern Glaciated Plains","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",0.6156,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,0,"9.2.1","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"120",7080,292,"Sonoran Desert","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",0.0567,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,0,"10.2.2","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"121",7080,361,"Wyoming Basin","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",45718.0686,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,0.1618,"10.1.4","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"122",7080,254,"Northwestern Great Plains","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",2934.6705,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,0.0104,"9.3.3","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"123",7080,43,"California Coastal Sage, Chaparral, and Oak Woodlands","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",3.6936,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,0,"11.1.1","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"124",7080,160,"Idaho Batholith","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",172.4733,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,6e-04,"6.2.15","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"125",7080,197,"Middle Rockies","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",6134.3811,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,0.0217,"6.2.10","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"126",7080,55,"Central Basin and Range","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",70524.6912,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,0.2496,"10.1.5","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"127",7080,10,"Arizona/New Mexico Mountains","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",1912.3533,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,0.0068,"13.1.1","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"128",7080,272,"Sierra Nevada","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",464.3973,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,0.0016,"6.2.12","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"129",7080,109,"Columbia Plateau","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",18080.7633,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,0.064,"10.1.2","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"130",7080,87,"Chihuahuan Desert","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",24.4134,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,1e-04,"10.2.4","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"131",7080,120,"Eastern Cascades Slopes and Foothills","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",5231.1501,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,0.0185,"6.2.8","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"132",7080,171,"Klamath Mountains","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",4.8438,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,0,"6.2.11","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"133",7080,319,"Southwestern Tablelands","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",59.4864,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,2e-04,"9.4.3","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"134",7080,332,"Thompson-Okanogan Plateau","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",0.2511,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,0,"10.1.1","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"135",7080,144,"High Plains","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",47.4012,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,2e-04,"9.4.1","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"136",7080,96,"Colorado Plateaus","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",25421.6151,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,0.09,"10.1.6","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"137",7080,50,"Cascades","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",13.7457,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,0,"6.2.7","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"138",7080,67,"Central California Valley","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",0.3564,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,0,"11.1.2","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"139",7080,46,"Canadian Rockies","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",0.3402,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,0,"6.2.4","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"140",7080,305,"Southern Rockies","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",7526.6658,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,0.0266,"6.2.14","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
"141",7080,209,"Mojave Basin and Range","Inter_Mountain_Basins_Big_Sagebrush_Shrubland",496.5543,"Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486,0.0018,"10.2.1","Inter-Mountain Basins Big Sagebrush Shrubland","Inter Mountain Basins Big Sagebrush Shrubland",722895,"CES304.777",5257,282536.1486
