ELEMENT_GLOBAL_ID,ELCODE,ESLF_CD,INACTIVE_IND,STATUS,GLOBAL_NAME,OTHER_NAME,CLASSIF_RESP,STAKEHOLDERS,WEST_LEGEND_IND,EAST_LEGEND_IND,ESLF_CD,BPS_CD,EVT_CD,LAND_COVER,CULTIVATED,SPARSE_VEGETATION,UPLAND,WETLAND,SPATIAL_PATTERN,ESLF_Pixel_Ct_30m,ESLF_SqKm_Calc_30m
722703,CES206.002,,Y,1,Mediterranean California Coastal Salt Marsh,,West,"Latin America, West",,,,,,Herbaceous Wetland,N,N,N,Y,Linear,,
722765,CES206.916,4214,N,1,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,,West,West,Y,N,4214,1027,2027,Forest and Woodland,N,N,Y,N,Matrix,20280555,18252.49
722706,CES206.999,9266,N,1,Mediterranean California Eelgrass Bed,,West,"Latin America, West",N,N,9266,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
722737,CES206.944,9330,N,1,Mediterranean California Foothill and Lower Montane Riparian Woodland and Shrubland,,West,"Latin America, West",N,N,9330,,,Mixed Upland and Wetland,N,N,Y,Y,Linear,9397034,8457.33
722758,CES206.923,4217,N,1,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,,West,West,Y,N,4217,1030,2030,Forest and Woodland,N,N,Y,N,Large patch,7235758,6512.18
722766,CES206.915,4215,N,1,Mediterranean California Mesic Mixed Conifer Forest and Woodland,,West,West,Y,N,4215,1028,2028,Forest and Woodland,N,N,Y,N,Matrix,28913841,26022.45
722753,CES206.928,4221,N,1,Mediterranean California Mesic Serpentine Woodland and Chaparral,,West,West,Y,N,4221,1034,2034,Steppe/Savanna,N,N,Y,N,Large patch,822534,740.28
722762,CES206.919,4230,N,1,Mediterranean California Mixed Evergreen Forest,,West,West,Y,N,4230,1043,2043,Forest and Woodland,N,N,Y,N,Large patch,13362951,12026.65
722772,CES206.909,4216,N,1,Mediterranean California Mixed Oak Woodland,,West,West,Y,N,4216,1029,2029,Forest and Woodland,N,N,Y,N,Large patch,8523830,7671.44
722774,CES206.907,3165,N,1,Mediterranean California Northern Coastal Dune,,West,West,N,N,3165,,,Barren,N,Y,Y,N,Large patch,230908,207.81
722768,CES206.913,4219,N,1,Mediterranean California Red Fir Forest,,West,West,Y,N,4219,1032,2032,Forest and Woodland,N,N,Y,N,Large patch,10901301,9811.17
722776,CES206.905,3167,N,1,Mediterranean California Serpentine Barrens,,West,West,N,N,3167,,,Barren,N,Y,Y,N,Small patch,7024,6.32
722728,CES206.953,9255,N,1,Mediterranean California Serpentine Fen,,West,West,N,N,9255,,,Herbaceous Wetland,N,N,N,Y,Small patch,12,0.01
722736,CES206.945,9325,N,1,Mediterranean California Serpentine Foothill and Lower Montane Riparian Woodland and Seep,,West,West,N,N,9325,,,Mixed Upland and Wetland,N,N,Y,Y,Linear,15625,14.06
722773,CES206.908,3164,N,1,Mediterranean California Southern Coastal Dune,,West,"Latin America, West",N,N,3164,,,Barren,N,Y,Y,N,Linear,24872,22.38
784874,CES206.619,3102,N,2,Mediterranean California Sparsely Vegetated Systems,,West,"Latin America, West",Y,N,3102,1002,2002,Barren,N,Y,Y,N,Large patch,,
722741,CES206.940,7109,N,1,Mediterranean California Subalpine Meadow,,West,West,Y,N,7109,1137,2137,Herbaceous,N,N,Y,N,Large patch,1262699,1136.42
722771,CES206.910,4220,N,1,Mediterranean California Subalpine Woodland,,West,"Latin America, West",Y,N,4220,1033,2033,Forest and Woodland,N,N,Y,N,Large patch,2004143,1803.72
722729,CES206.952,9248,N,1,Mediterranean California Subalpine-Montane Fen,,West,West,N,N,9248,,,Herbaceous Wetland,N,N,N,Y,Small patch,3538,3.18
786427,CES306.959,4266,N,1,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,,West,West,Y,N,4266,1166,2166,Forest and Woodland,N,N,Y,N,Matrix,18983011,17084.7
723116,CES203.470,9241,N,1,Mississippi Delta Fresh and Oligohaline Tidal Marsh,,Southeast,Southeast,N,N,9241,,,Herbaceous Wetland,N,N,N,Y,Large patch,,
723076,CES203.513,4327,N,1,Mississippi Delta Maritime Forest,,Southeast,Southeast,N,Y,4327,1384,2384,Forest and Woodland,N,N,Y,N,Small patch,19861,17.87
723115,CES203.471,9242,N,1,Mississippi Delta Salt and Brackish Tidal Marsh,,Southeast,Southeast,N,N,9242,,,Herbaceous Wetland,N,N,N,Y,Matrix,,
798104,CES203.071,4155,N,1,Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,,Southeast,"Midwest, Southeast",N,Y,4155,1509,2509,Forest and Woodland,N,N,Y,N,Large patch,52649,47.38
722670,CES203.037,4128,Y,1,Mississippi River Alluvial Plain Loess Slope Forest,,Southeast,"Midwest, Southeast",N,Y,4128,1322,2322,Forest and Woodland,N,N,Y,N,Large patch,,
723096,CES203.490,9352,N,1,Mississippi River Bottomland Depression,,Southeast,"Midwest, Southeast",N,N,9352,,,Woody Wetland,N,N,N,Y,Large patch,968626,871.76
821527,CES203.648,9601,Y,2,Mississippi River Floodplain and Riparian Forest Systems,,Southeast,"Midwest, Southeast",N,N,9601,,,Woody Wetland,N,N,N,Y,"Linear, Matrix",,
768761,CES203.196,9180,N,1,Mississippi River High Floodplain (Bottomland) Forest,,Southeast,"Midwest, Southeast",N,N,9180,,,Woody Wetland,N,N,N,Y,Linear,,
768395,CES203.195,9183,N,1,Mississippi River Low Floodplain (Bottomland) Forest,,Southeast,"Midwest, Southeast",N,N,9183,,,Woody Wetland,N,N,N,Y,Linear,5813877,5232.48
768386,CES203.190,9161,N,1,Mississippi River Riparian Forest,,Southeast,"Midwest, Southeast",N,N,9161,,,Woody Wetland,N,N,N,Y,Linear,14671818,13204.63
790953,CES203.067,9271,N,1,Mississippi Sound Fresh and Oligohaline Tidal Marsh,,Southeast,Southeast,N,N,9271,,,Herbaceous Wetland,N,N,N,Y,Large patch,,
722709,CES204.996,9264,N,1,Modoc Basalt Flow Vernal Pool,,West,West,N,N,9264,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
722931,CES302.741,5310,N,1,Mogollon Chaparral,,West,"Latin America, West",Y,N,5310,1104,2104,Shrubland,N,N,Y,N,Matrix,17537831,15784.04
722930,CES302.742,5259,N,1,Mojave Mid-Elevation Mixed Desert Scrub,,West,"Latin America, West",Y,N,5259,1082,2082,Shrubland,N,N,Y,N,Large patch,59760892,53784.8
722823,CES105.851,4152,Y,1,Montane Boreal Aspen-Birch Forest and Woodland,,West,"Canada, West",N,N,4152,,,Forest and Woodland,N,N,Y,N,Large patch,,
722873,CES105.800,4274,N,1,Montane Boreal White and Black Spruce Forest,,West,"Canada, West",N,N,4274,,,Forest and Woodland,N,N,Y,N,Large patch,,
723170,CES202.334,5413,N,1,Nashville Basin Limestone Glade and Woodland,,Southeast,Southeast,N,Y,5413,1397,2397,Steppe/Savanna,N,N,Y,Y,Small patch,709548,638.59
722943,CES300.729,9222,N,1,North American Arid West Emergent Marsh,,West,"Canada, Latin America, Midwest, Southeast, West",N,N,9222,,,Herbaceous Wetland,N,N,N,Y,Small patch,2186231,1967.6
817433,CES103.125,9433,N,1,North American Boreal Freshwater Aquatic Bed,,West,"Canada, West",Y,N,9433,1627,2627,Herbaceous Wetland,N,N,N,Y,Small patch,,
820166,CES306.962,3211,N,2,North American Geothermal Feature,,West,West,N,N,3211,,,,N,Y,Y,Y,Small patch,,
722944,CES100.728,3130,N,1,North American Glacier and Ice Field,,West,"Canada, Latin America, Midwest, West",Y,N,3130,1735,2735,Barren,N,Y,Y,N,Large patch,554481,499.03
722928,CES302.744,3121,N,1,North American Warm Desert Active and Stabilized Dune,Dunas del del Desierto Cálido de Norte América,West,"Latin America, Southeast, West",N,N,3121,,,Barren,N,Y,Y,N,Large patch,3255051,2929.54
722929,CES302.743,3123,N,1,North American Warm Desert Badland,,West,"Latin America, Southeast, West",N,N,3123,,,Barren,N,Y,Y,N,Large patch,2206841,1986.15
722927,CES302.745,3120,N,1,North American Warm Desert Bedrock Cliff and Outcrop,,West,"Latin America, Southeast, West",N,N,3120,,,Barren,N,Y,Y,N,Large patch,6633609,5970.24
722925,CES302.747,9284,N,1,North American Warm Desert Cienega,Ciénega del Desierto Cálido de Norte América,West,"Latin America, Southeast, West",N,N,9284,,,Herbaceous Wetland,N,N,N,Y,Small patch,1348206,1213.38
771414,CES302.039,9238,N,1,North American Warm Desert Interdunal Swale Wetland,,Southeast,"Southeast, West",N,N,9238,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
722924,CES302.748,9172,N,1,North American Warm Desert Lower Montane Riparian Woodland and Shrubland,Bosque y Arbustal Ripario Montano Bajo del Desierto Cálido de Norte América,West,"Latin America, Southeast, West",N,N,9172,,,Woody Wetland,N,N,N,Y,Linear,3473916,3126.52
722922,CES302.750,3143,N,1,North American Warm Desert Pavement,,West,"Latin America, Southeast, West",N,N,3143,,,Barren,N,Y,Y,N,Large patch,18072593,16265.33
722921,CES302.751,3161,N,1,North American Warm Desert Playa,Playa del Desierto Cálido de Norte América,West,"Latin America, Southeast, West",N,N,3161,,,Barren,N,Y,Y,Y,Large patch,10254375,9228.93
722920,CES302.752,9178,N,1,North American Warm Desert Riparian Mesquite Bosque,Mezquital Ripario del Desierto Cálido de Norte América,West,"Latin America, Southeast, West",N,N,9178,,,Woody Wetland,N,N,N,Y,Linear,919948,827.95
784842,CES302.612,9105,N,2,North American Warm Desert Riparian Systems,,West,"Latin America, Southeast, West",Y,Y,9105,1155,2155,Woody Wetland,N,N,Y,Y,"Linear, Large patch",,
722919,CES302.753,9182,N,1,North American Warm Desert Riparian Woodland and Shrubland,[Bosque y] Arbustal Ripario del Desierto Cálido de Norte América,West,"Latin America, Southeast, West",N,N,9182,,,Woody Wetland,N,N,N,Y,Linear,8853820,7968.43
784886,CES302.620,3104,N,2,North American Warm Desert Sparsely Vegetated Systems,,West,"Latin America, Southeast, West",Y,Y,3104,1004,2004,Barren,N,Y,Y,Y,Large patch,,
722918,CES302.754,3180,N,1,North American Warm Desert Volcanic Rockland,,West,"Latin America, Southeast, West",N,N,3180,,,Barren,N,Y,Y,N,Large patch,543880,489.49
722917,CES302.755,9151,N,1,North American Warm Desert Wash,,West,"Latin America, Southeast, West",N,N,9151,,,Woody Wetland,N,N,Y,Y,Linear,8386053,7547.44
722658,CES201.051,3132,N,1,North Atlantic Cobble Shore,,East,"Canada, East",N,N,3132,,,Barren,N,Y,Y,Y,Linear,16671,15
722659,CES201.050,3133,N,1,North Atlantic Intertidal Mudflat,,East,"Canada, East, Southeast",N,N,3133,,,Barren,N,Y,N,Y,Large patch,,
722661,CES201.048,3190,N,1,North Atlantic Rocky Intertidal,,East,"Canada, East",N,N,3190,,,Barren,N,N,N,Y,Linear,,
722660,CES201.049,3134,N,1,North Atlantic Tidal Sand Flat,,East,"Canada, East, Southeast",N,N,3134,,,Barren,N,Y,N,Y,Large patch,,
722814,CES204.861,3157,N,1,North Pacific Active Inland Dune,,West,West,N,N,3157,,,Barren,N,Y,Y,N,Large patch,,
769600,CES204.092,3140,N,1,North Pacific Active Volcanic Rock and Cinder Land,,West,West,N,N,3140,,,Barren,N,Y,Y,N,Large patch,391531,352.37
767930,CES204.853,3118,N,1,North Pacific Alpine and Subalpine Bedrock and Scree,,West,"Canada, West",Y,N,3118,1734,2734,Barren,N,N,Y,N,Large patch,370426,333.38
769638,CES204.099,7157,N,1,North Pacific Alpine and Subalpine Dry Grassland,,West,"Canada, West",Y,N,7157,1171,2171,Herbaceous,N,N,Y,N,Large patch,563184,506.86
722819,CES204.856,5272,Y,1,North Pacific Arctic Lowland Ericaceous Dwarf-Shrub,,West,West,N,N,5272,,,Shrubland,N,N,Y,N,Large patch,,
722818,CES204.857,5273,Y,1,North Pacific Arctic Lowland Sagebrush Bluff,,West,West,N,N,5273,,,Shrubland,N,N,Y,N,Small patch,,
722821,CES204.854,5260,N,1,North Pacific Avalanche Chute Shrubland,,West,"Canada, West",Y,N,5260,1083,2083,Shrubland,N,N,Y,N,Large patch,589013,530.11
722029,CES204.063,9166,N,1,North Pacific Bog and Fen,,West,"Canada, West",N,N,9166,,,Woody Wetland,N,N,N,Y,Small patch,50130,45.11
722828,CES204.846,4304,N,1,North Pacific Broadleaf Landslide Forest and Shrubland,,West,"Canada, West",Y,N,4304,1063,2063,Forest and Woodland,N,N,Y,N,"Large patch, Small patch",1526948,1374.25
769613,CES204.094,3158,N,1,North Pacific Coastal Cliff and Bluff,,West,"Canada, West",N,N,3158,,,Barren,N,Y,Y,N,Linear,3341,3
722815,CES204.860,,Y,1,North Pacific Coastal Herbaceous Bald and Bluff,,West,"Canada, West",,,,,,Herbaceous,N,N,Y,N,Small patch,,
784004,CES204.062,9229,N,1,North Pacific Coastal Interdunal Wetland,,West,West,N,N,9229,,,Herbaceous Wetland,N,N,N,Y,Small patch,231300,208.17
722808,CES204.867,,Y,1,North Pacific Coniferous Swamp,,West,"Canada, West",N,N,,,,Woody Wetland,N,N,N,Y,Large patch,,
722813,CES204.862,5205,N,1,"North Pacific Dry and Mesic Alpine Dwarf-Shrubland, Fell-Field and Meadow",,West,"Canada, West",Y,N,5205,1068,2068,Shrubland,N,N,Y,N,Large patch,243786,219.4
722829,CES204.845,4222,N,1,North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland,,West,"Canada, West",Y,N,4222,1035,2035,Forest and Woodland,N,N,Y,N,"Large patch, Small patch",3607655,3246.88
769632,CES204.098,4272,N,1,North Pacific Dry-Mesic Silver Fir-Western Hemlock-Douglas-fir Forest,,West,"Canada, West",Y,N,4272,1174,2174,Forest and Woodland,N,N,Y,N,Matrix,11129384,10016.44
722807,CES204.868,3193,Y,1,North Pacific Glacial Outwash Forest and Shrubland,,West,"Canada, West",N,N,3193,,,Barren,N,N,Y,Y,Large patch,,
722816,CES204.859,9225,N,1,North Pacific Hardpan Vernal Pool,,West,"Canada, West",N,N,9225,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
768136,CES204.090,9190,N,1,North Pacific Hardwood-Conifer Swamp,,West,"Canada, West",N,N,9190,,,Woody Wetland,N,N,N,Y,Large patch,335455,301.9
768130,CES204.089,7162,N,1,North Pacific Herbaceous Bald and Bluff,,West,"Canada, West",N,N,7162,,,Herbaceous,N,N,Y,N,Small patch,171071,153.96
768124,CES204.088,7161,N,1,North Pacific Hypermaritime Shrub and Herbaceous Headland,,West,"Canada, West",N,N,7161,,,Herbaceous,N,N,Y,N,Small patch,22175,19.95
722832,CES204.842,4271,N,1,North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest,,West,"Canada, West",Y,N,4271,1178,2178,Forest and Woodland,N,N,Y,N,Matrix,1180776,1062.69
820963,CES207.360,4165,N,1,North Pacific Interior Aspen Forest,,West,"Canada, West",N,N,4165,,,Forest and Woodland,N,N,Y,N,Small patch,,
820966,CES207.362,4412,N,1,North Pacific Interior Dry Douglas-fir Forest,,West,"Canada, West",N,N,4412,,,Forest and Woodland,N,N,Y,N,Large patch,,
820978,CES207.389,7183,N,1,North Pacific Interior Dry Grassland,,West,"Canada, West",N,N,7183,,,Herbaceous,N,N,Y,N,Small patch,,
793351,CES207.152,4401,N,3,North Pacific Interior Dry-Mesic Mixed Conifer Forest,,West,"Canada, West",N,N,4401,,,Forest and Woodland,N,N,Y,N,Matrix,,
820981,CES207.390,9501,N,1,North Pacific Interior Lodgepole Pine Bog,,West,"Canada, West",N,N,9501,,,Woody Wetland,N,N,N,Y,Small patch,,
793383,CES207.153,,N,3,North Pacific Interior Lodgepole Pine-Douglas-fir Woodland and Forest,,West,"Canada, West",N,N,,,,Forest and Woodland,N,N,Y,N,Matrix,,
820969,CES207.363,4404,N,1,North Pacific Interior Lodgepole Pine-Whitebark Pine Forest,,West,"Canada, West",N,N,4404,,,Forest and Woodland,N,N,Y,N,Large patch,,
820972,CES207.387,4413,N,1,North Pacific Interior Mesic Western Hemlock-Western Red-cedar Forest,,West,"Canada, West",N,N,4413,,,Forest and Woodland,N,N,Y,N,Large patch,,
820975,CES207.388,4414,N,1,North Pacific Interior Mesic-Wet Roche Spruce-Mixed Conifer Forest,,West,"Canada, West",N,N,4414,,,Forest and Woodland,N,N,Y,N,Large patch,,
821002,CES207.397,9506,N,1,North Pacific Interior Shrub Swamp,,West,"Canada, West",N,N,9506,,,Woody Wetland,N,N,N,Y,Small patch,,
793348,CES207.151,4270,N,3,North Pacific Interior Spruce-Fir Woodland and Forest,,West,"Canada, West",Y,N,4270,1175,2175,Forest and Woodland,N,N,Y,N,Matrix,,
820996,CES207.395,9446,N,1,North Pacific Interior Subalpine Fen,,West,"Canada, West",N,N,9446,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
820987,CES207.392,9503,N,1,North Pacific Interior Wet Toeslope/Riparian Hybrid White Spruce-Western Red-cedar Forest,,West,"Canada, West",N,N,9503,,,Woody Wetland,N,N,N,Y,Small patch,,
820990,CES207.393,9504,N,1,North Pacific Interior Wet Toeslope/Riparian Mixed Conifer Forest,,West,"Canada, West",N,N,9504,,,Woody Wetland,N,N,N,Y,Small patch,,
722800,CES204.875,9220,N,1,North Pacific Intertidal Freshwater Wetland,,West,"Canada, West",N,N,9220,,,Herbaceous Wetland,N,N,N,Y,Small patch,208825,187.94
807316,CES204.073,4333,N,1,North Pacific Lowland Mixed Hardwood-Conifer Forest,,West,"Canada, West",N,N,4333,,,Forest and Woodland,N,N,Y,N,"Large patch, Small patch",5524862,4972.37
722827,CES204.847,4277,Y,1,North Pacific Lowland Mountain Hemlock Forest and Woodland,,West,"Canada, West",N,N,4277,,,Forest and Woodland,N,N,Y,N,Large patch,,
722806,CES204.869,9106,N,1,North Pacific Lowland Riparian Forest and Shrubland,,West,"Canada, West",Y,N,9106,1156,2156,Woody Wetland,N,N,N,Y,Linear,5168982,4652.08
722794,CES200.881,3177,N,1,North Pacific Maritime Coastal Sand Dune and Strand,,West,"Canada, West",N,N,3177,,,Barren,N,Y,Y,N,Large patch,240496,216.44
738966,CES204.001,4224,N,1,North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest,,West,"Canada, West",Y,N,4224,1037,2037,Forest and Woodland,N,N,Y,N,Matrix,18521453,16669.3
722793,CES200.882,9230,N,1,North Pacific Maritime Eelgrass Bed,,West,"Canada, West",Y,N,9230,1670,2670,Herbaceous Wetland,N,N,N,Y,Large patch,142967,128.67
722837,CES204.837,4225,N,1,North Pacific Maritime Mesic Subalpine Parkland,,West,"Canada, West",Y,N,4225,1038,2038,Forest and Woodland,N,N,Y,N,"Large patch, Small patch",2325272,2092.74
738967,CES204.002,4226,N,1,North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest,,West,"Canada, West",Y,N,4226,1039,2039,Forest and Woodland,N,N,Y,N,"Matrix, Large patch",24411041,21969.93
722795,CES204.880,,Y,1,North Pacific Maritime Tidal Salt Marsh,,West,"Canada, West",,,,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
722820,CES204.855,5206,Y,1,North Pacific Mesic Low Shrubland,,West,"Canada, West",Y,N,5206,1069,2069,Shrubland,N,N,Y,N,Large patch,,
769626,CES204.097,4229,N,1,North Pacific Mesic Western Hemlock-Silver Fir Forest,,West,"Canada, West",Y,N,4229,1042,2042,Forest and Woodland,N,N,Y,N,Matrix,1862754,1676.47
722831,CES204.843,4227,N,1,North Pacific Mesic Western Hemlock-Yellow-cedar Forest,,West,West,Y,N,4227,1040,2040,Forest and Woodland,N,N,Y,N,Matrix,,
722705,CES204.100,7110,N,1,North Pacific Montane Grassland,,West,West,Y,N,7110,1138,2138,Herbaceous,N,N,Y,N,Large patch,3758771,3382.89
769606,CES204.093,3155,N,1,"North Pacific Montane Massive Bedrock, Cliff and Talus",,West,"Canada, West",Y,N,3155,1733,2733,Barren,N,Y,Y,N,"Large patch, Small patch",664622,598.15
722809,CES204.866,9108,N,1,North Pacific Montane Riparian Woodland and Shrubland,,West,"Canada, West",Y,N,9108,1158,2158,Woody Wetland,N,N,N,Y,Linear,1342546,1208.29
768078,CES204.087,5261,N,1,North Pacific Montane Shrubland,,West,"Canada, West",Y,N,5261,1084,2084,Shrubland,N,N,Y,N,Large patch,332302,299.07
722836,CES204.838,4228,N,1,North Pacific Mountain Hemlock Forest,,West,"Canada, West",Y,N,4228,1041,2041,Forest and Woodland,N,N,Y,N,Matrix,6242113,5617.9
722822,CES204.852,4101,N,1,North Pacific Oak Woodland,,West,"Canada, West",Y,N,4101,1008,2008,Forest and Woodland,N,N,Y,N,"Large patch, Small patch",2131426,1918.28
722833,CES204.841,4223,N,1,North Pacific Seasonal Sitka Spruce Forest,,West,"Canada, West",Y,N,4223,1036,2036,Forest and Woodland,N,N,Y,N,Large patch,3725763,3353.18
769619,CES204.095,3159,N,1,North Pacific Serpentine Barren,,West,West,N,N,3159,,,Barren,N,Y,Y,N,Small patch,27232,24.5
722810,CES204.865,9173,N,1,North Pacific Shrub Swamp,,West,"Canada, West",Y,N,9173,1663,2663,Woody Wetland,N,N,N,Y,Large patch,582350,524.11
784906,CES204.624,3108,N,2,North Pacific Sparsely Vegetated Systems,,West,"Canada, West",Y,N,3108,1003,2003,Barren,N,Y,Y,N,"Large patch, Small patch, Linear",,
820948,CES207.344,,Y,1,North Pacific Sub-boreal Dry Lodgepole Pine Forest,,West,"Canada, West",N,N,,,,Forest and Woodland,N,N,Y,N,Matrix,,
820999,CES207.396,9447,N,1,North Pacific Sub-boreal Lower Montane Fen,,West,"Canada, West",N,N,9447,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
820951,CES207.345,,Y,1,North Pacific Sub-boreal Mesic Hybrid White Spruce Forest,,West,"Canada, West",N,N,,,,Forest and Woodland,N,N,Y,N,Matrix,,
820954,CES207.350,4410,N,1,North Pacific Sub-boreal Mesic Hybrid White Spruce-Douglas-fir Forest,,West,"Canada, West",N,N,4410,,,Forest and Woodland,N,N,Y,N,Large patch,,
820957,CES207.351,,Y,1,North Pacific Sub-boreal Mesic Subalpine Fir-Hybrid White Spruce Forest,,West,"Canada, West",N,N,,,,Forest and Woodland,N,N,Y,N,Matrix,,
820993,CES207.394,9505,N,1,North Pacific Sub-boreal Riparian Woodland and Shrubland,,West,"Canada, West",N,N,9505,,,Woody Wetland,N,N,N,Y,Small patch,,
820960,CES207.358,4411,N,1,North Pacific Sub-boreal Subalpine Fir-Hybrid White Spruce Parkland,,West,"Canada, West",N,N,4411,,,Forest and Woodland,N,N,Y,N,Large patch,,
820984,CES207.391,9502,N,1,North Pacific Sub-boreal Wet Toeslope/Riparian Hybrid White Spruce Forest,,West,"Canada, West",N,N,9502,,,Woody Wetland,N,N,N,Y,Small patch,,
784843,CES204.613,9107,N,2,North Pacific Swamp Systems,,West,"Canada, West",Y,N,9107,1157,2157,Woody Wetland,N,N,N,Y,Large patch,,
722812,CES204.863,7163,Y,1,North Pacific Tussock Tundra,,West,West,N,N,7163,,,Herbaceous,N,N,Y,N,Matrix,,
722835,CES204.839,,Y,1,North Pacific Western Hemlock-Silver Fir Forest,,West,"Canada, West",,,,,,Forest and Woodland,N,N,Y,N,Matrix,,
767990,CES204.883,4329,N,1,North Pacific Wooded Volcanic Flowage,,West,West,Y,N,4329,1173,2173,Forest and Woodland,N,N,Y,N,Large patch,1059635,953.67
893945,CES202.456,,N,1,North-Central and Northeastern Seep,,East,"Canada, East, Midwest, Southeast",N,N,,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
723008,CES202.601,3154,N,1,North-Central Appalachian Acidic Cliff and Talus,,East,"East, Midwest, Southeast",N,N,3154,,,Barren,N,Y,Y,N,Small patch,437,0.39
723005,CES202.604,9307,N,1,North-Central Appalachian Acidic Swamp,,East,"East, Midwest, Southeast",N,N,9307,,,Woody Wetland,N,N,N,Y,Large patch,,
723006,CES202.603,3153,N,1,North-Central Appalachian Circumneutral Cliff and Talus,,East,"East, Midwest, Southeast",N,N,3153,,,Barren,N,N,Y,N,Small patch,2916,2.62
723002,CES202.607,9232,N,1,North-Central Appalachian Seepage Fen,,East,"East, Midwest, Southeast",N,N,9232,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
723188,CES203.303,9263,N,1,North-Central Gulf of Mexico Salt and Brackish Tidal Marsh,,Southeast,Southeast,N,N,9263,,,Herbaceous Wetland,N,N,N,Y,Large patch,503306,452.97
723003,CES202.606,9193,N,1,North-Central Interior and Appalachian Acidic Peatland,,East,"Canada, East, Midwest, Southeast",N,N,9193,,,Woody Wetland,N,N,N,Y,Small patch,2251406,2026.26
723004,CES202.605,9306,N,1,North-Central Interior and Appalachian Rich Swamp,,East,"Canada, East, Midwest, Southeast",N,N,9306,,,Woody Wetland,N,N,N,Y,Small patch,1958765,1762.88
722966,CES202.693,4119,N,1,North-Central Interior Beech-Maple Forest,,Midwest,"Canada, East, Midwest, Southeast",N,Y,4119,1313,2313,Forest and Woodland,N,N,Y,N,Large patch,20588513,18529.66
722662,CES202.047,4117,N,1,North-Central Interior Dry Oak Forest and Woodland,,Midwest,"Midwest, Southeast",N,Y,4117,1311,2311,Forest and Woodland,N,N,Y,N,Large patch,14148058,12733.25
722663,CES202.046,4116,N,1,North-Central Interior Dry-Mesic Oak Forest and Woodland,,Midwest,"Midwest, Southeast",N,Y,4116,1310,2310,Forest and Woodland,N,N,Y,N,Large patch,44103847,39693.46
722965,CES202.694,9338,N,1,North-Central Interior Floodplain,,Midwest,"Canada, Midwest, Southeast",N,N,9338,,,Mixed Upland and Wetland,N,N,Y,Y,Linear,23245295,20920.76
732597,CES202.899,9294,N,1,North-Central Interior Freshwater Marsh,,Midwest,"Canada, Midwest, Southeast",N,N,9294,,,Herbaceous Wetland,N,N,N,Y,Small patch,2729550,2456.59
722963,CES202.696,4120,N,1,North-Central Interior Maple-Basswood Forest,,Midwest,"Midwest, Southeast",N,Y,4120,1314,2314,Forest and Woodland,N,N,Y,N,Large patch,25011224,22510.1
722962,CES202.698,5410,N,1,North-Central Interior Oak Savanna,,Midwest,"Midwest, Southeast",N,Y,5410,1394,2394,Steppe/Savanna,N,N,Y,N,Matrix,214547,193.09
722961,CES202.699,5459,N,1,North-Central Interior Quartzite Glade,,Midwest,Midwest,N,N,5459,,,Steppe/Savanna,N,N,Y,N,Small patch,,
722964,CES202.695,7125,N,1,North-Central Interior Sand and Gravel Tallgrass Prairie,,Midwest,"Canada, Midwest, Southeast",N,Y,7125,1412,2412,Herbaceous,N,N,Y,N,Large patch,644170,579.75
722958,CES202.702,9184,N,1,North-Central Interior Shrub-Graminoid Alkaline Fen,,Midwest,"Canada, East, Midwest",N,N,9184,,,Woody Wetland,N,N,N,Y,Small patch,,
722960,CES202.700,9186,N,1,North-Central Interior Wet Flatwoods,,Midwest,"Canada, East, Midwest, Southeast",N,Y,9186,1518,2518,Woody Wetland,N,N,N,Y,Small patch,1681834,1513.65
722959,CES202.701,9185,N,1,North-Central Interior Wet Meadow-Shrub Swamp,,Midwest,"Canada, Midwest, Southeast",N,N,9185,,,Woody Wetland,N,N,N,Y,Small patch,13909197,12518.27
722945,CES202.727,5411,N,1,North-Central Oak Barrens,,Midwest,"Canada, East, Midwest",N,Y,5411,1395,2395,Steppe/Savanna,N,N,Y,N,Large patch,56171,50.55
820014,CES203.498,3209,N,1,Northeastern Erosional Bluff,,East,"Canada, East, Midwest, Southeast",N,N,3209,,,Barren,N,Y,Y,N,Linear,,
917088,CES202.452,,N,3,Northeastern Interior Calcareous Oak Forest,,East,"East, Southeast",N,N,,,,Forest and Woodland,N,N,Y,N,"Large patch, Small patch",,
723014,CES202.592,4109,N,1,Northeastern Interior Dry-Mesic Oak Forest,,East,"East, Midwest, Southeast",N,Y,4109,1303,2303,Forest and Woodland,N,N,Y,Y,Matrix,41058590,36952.73
